eVs,Wavelength,Si,GaAs,CdTe,CdTe monocrystalline,CdTe_FCA,CIGS,CIS,GaNP,GaNP older,GaAs_Aspnes,GaAs_Sze,GaAs_Adachi,GaAs_Sturge,Old_CdTe,perovskite triple cation,perovskite MaPI,MaPI no extrapolation,MaPI extrapolated,MaPI extrapolated highly extrapolated,Triple Cation Perovskite Urbach Tail Hybrid,GaAs_Palik_eyeballed,GaAs_Palik_Urbach,GaAs_original_data
0.767704301,1615.000807,9.90E-12,1.58E-18,1.28E-37,0,5.56E-19,3.03E-19,0,0,0,0,0,0,1.00E-34,0,1.14E-20,0,0,0,1.18E-29,1.15E-20,0,1.91E-16,0
0.768179955,1614.000805,1.03E-11,1.64E-18,1.37E-37,0,5.55E-19,3.23E-19,0,0,0,0,0,0,1.00E-34,0,1.17E-20,0,0,0,1.24E-29,1.18E-20,0,1.97E-16,0
0.768656198,1613.000805,1.07E-11,1.69E-18,1.46E-37,0,5.54E-19,3.45E-19,0,0,0,0,0,0,1.00E-34,0,1.21E-20,0,0,0,1.29E-29,1.22E-20,0,2.03E-16,0
0.769133032,1612.000804,1.11E-11,1.75E-18,1.55E-37,0,5.53E-19,3.68E-19,0,0,0,0,0,0,1.00E-34,0,1.25E-20,0,0,0,1.35E-29,1.26E-20,0,2.10E-16,0
0.769610457,1611.000805,1.16E-11,1.82E-18,1.66E-37,0,5.52E-19,3.92E-19,0,0,0,0,0,0,1.00E-34,0,1.29E-20,0,0,0,1.42E-29,1.30E-20,0,2.16E-16,0
0.770088476,1610.000804,1.20E-11,1.88E-18,1.76E-37,0,5.52E-19,4.19E-19,0,0,0,0,0,0,1.00E-34,0,1.33E-20,0,0,0,1.48E-29,1.34E-20,0,2.23E-16,0
0.770567089,1609.000804,1.25E-11,1.95E-18,1.88E-37,0,5.51E-19,4.47E-19,0,0,0,0,0,0,1.00E-34,0,1.38E-20,0,0,0,1.55E-29,1.39E-20,0,2.30E-16,0
0.771046298,1608.000802,1.30E-11,2.02E-18,2.01E-37,0,5.50E-19,4.77E-19,0,0,0,0,0,0,1.00E-34,0,1.42E-20,0,0,0,1.62E-29,1.43E-20,0,2.38E-16,0
0.771526103,1607.000801,1.35E-11,2.09E-18,2.14E-37,0,5.49E-19,5.09E-19,0,0,0,0,0,0,1.00E-34,0,1.47E-20,0,0,0,1.69E-29,1.48E-20,0,2.45E-16,0
0.772006505,1606.000802,1.40E-11,2.16E-18,2.28E-37,0,5.48E-19,5.43E-19,0,0,0,0,0,0,1.00E-34,0,1.51E-20,0,0,0,1.77E-29,1.53E-20,0,2.53E-16,0
0.772487506,1605.000801,1.46E-11,2.24E-18,2.43E-37,0,5.47E-19,5.79E-19,0,0,0,0,0,0,1.00E-34,0,1.56E-20,0,0,0,1.85E-29,1.58E-20,0,2.61E-16,0
0.772969106,1604.000802,1.52E-11,2.32E-18,2.59E-37,0,5.46E-19,6.18E-19,0,0,0,0,0,0,1.00E-34,0,1.62E-20,0,0,0,1.94E-29,1.63E-20,0,2.69E-16,0
0.773451308,1603.000801,1.58E-11,2.40E-18,2.77E-37,0,5.45E-19,6.60E-19,0,0,0,0,0,0,1.00E-34,0,1.67E-20,0,0,0,2.03E-29,1.68E-20,0,2.78E-16,0
0.773934112,1602.000799,1.64E-11,2.49E-18,2.95E-37,0,5.45E-19,7.05E-19,0,0,0,0,0,0,1.00E-34,0,1.72E-20,0,0,0,2.12E-29,1.74E-20,0,2.87E-16,0
0.774417518,1601.0008,1.71E-11,2.58E-18,3.15E-37,0,5.44E-19,7.52E-19,0,0,0,0,0,0,1.00E-34,0,1.78E-20,0,0,0,2.22E-29,1.79E-20,0,2.96E-16,0
0.774901529,1600.000799,1.78E-11,2.67E-18,3.36E-37,0,5.43E-19,8.03E-19,0,0,0,0,0,0,1.00E-34,0,1.84E-20,0,0,0,2.33E-29,1.85E-20,0,3.06E-16,0
0.775386146,1599.000798,1.85E-11,2.77E-18,3.59E-37,0,5.42E-19,8.58E-19,0,0,0,0,0,0,1.00E-34,0,1.90E-20,0,0,0,2.43E-29,1.91E-20,0,3.15E-16,0
0.775871368,1598.000799,1.92E-11,2.87E-18,3.83E-37,0,5.41E-19,9.16E-19,0,0,0,0,0,0,1.00E-34,0,1.96E-20,0,0,0,2.55E-29,1.98E-20,0,3.26E-16,0
0.776357199,1597.000797,2.00E-11,2.97E-18,4.08E-37,0,5.40E-19,9.78E-19,0,0,0,0,0,0,1.00E-34,0,2.02E-20,0,0,0,2.67E-29,2.04E-20,0,3.36E-16,0
0.776843638,1596.000798,2.08E-11,3.08E-18,4.36E-37,0,5.39E-19,1.04E-18,0,0,0,0,0,0,1.00E-34,0,2.09E-20,0,0,0,2.79E-29,2.11E-20,0,3.47E-16,0
0.777330688,1595.000796,2.16E-11,3.19E-18,4.65E-37,0,5.38E-19,1.12E-18,0,0,0,0,0,0,1.00E-34,0,2.16E-20,0,0,0,2.92E-29,2.18E-20,0,3.58E-16,0
0.777818348,1594.000796,2.25E-11,3.30E-18,4.97E-37,0,5.37E-19,1.19E-18,0,0,0,0,0,0,1.00E-34,0,2.23E-20,0,0,0,3.06E-29,2.25E-20,0,3.70E-16,0
0.778306621,1593.000795,2.34E-11,3.42E-18,5.30E-37,0,5.37E-19,1.27E-18,0,0,0,0,0,0,1.00E-34,0,2.31E-20,0,0,0,3.20E-29,2.33E-20,0,3.82E-16,0
0.778795507,1592.000794,2.44E-11,3.55E-18,5.66E-37,0,5.36E-19,1.36E-18,0,0,0,0,0,0,1.00E-34,0,2.38E-20,0,0,0,3.35E-29,2.40E-20,0,3.94E-16,0
0.779285007,1591.000795,2.54E-11,3.67E-18,6.04E-37,0,5.35E-19,1.45E-18,0,0,0,0,0,0,1.00E-34,0,2.46E-20,0,0,0,3.51E-29,2.48E-20,0,4.07E-16,0
0.779775124,1590.000793,2.64E-11,3.81E-18,6.45E-37,0,5.34E-19,1.55E-18,0,0,0,0,0,0,1.00E-34,0,2.54E-20,0,0,0,3.67E-29,2.56E-20,0,4.20E-16,0
0.780265857,1589.000793,2.75E-11,3.95E-18,6.89E-37,0,5.33E-19,1.66E-18,0,0,0,0,0,0,1.00E-34,0,2.63E-20,0,0,0,3.85E-29,2.65E-20,0,4.34E-16,0
0.780757208,1588.000794,2.86E-11,4.09E-18,7.36E-37,0,5.32E-19,1.78E-18,0,0,0,0,0,0,1.00E-34,0,2.71E-20,0,0,0,4.03E-29,2.74E-20,0,4.48E-16,0
0.781249179,1587.000792,2.98E-11,4.24E-18,7.86E-37,0,5.31E-19,1.90E-18,0,0,0,0,0,0,1.00E-34,0,2.81E-20,0,0,0,4.22E-29,2.83E-20,0,4.62E-16,0
0.78174177,1586.000791,3.10E-11,4.40E-18,8.40E-37,0,5.31E-19,2.03E-18,0,0,0,0,0,0,1.00E-34,0,2.90E-20,0,0,0,4.42E-29,2.92E-20,0,4.77E-16,0
0.782234982,1585.000792,3.22E-11,4.56E-18,8.97E-37,0,5.30E-19,2.17E-18,0,0,0,0,0,0,1.00E-34,0,3.00E-20,0,0,0,4.63E-29,3.02E-20,0,4.93E-16,0
0.782728817,1584.000792,3.36E-11,4.72E-18,9.58E-37,0,5.29E-19,2.32E-18,0,0,0,0,0,0,1.00E-34,0,3.10E-20,0,0,0,4.85E-29,3.12E-20,0,5.09E-16,0
0.783223277,1583.00079,3.49E-11,4.90E-18,1.02E-36,0,5.28E-19,2.48E-18,0,0,0,0,0,0,1.00E-34,0,3.20E-20,0,0,0,5.08E-29,3.23E-20,0,5.26E-16,0
0.783718361,1582.00079,3.64E-11,5.08E-18,1.09E-36,0,5.27E-19,2.65E-18,0,0,0,0,0,0,1.00E-34,0,3.31E-20,0,0,0,5.32E-29,3.34E-20,0,5.43E-16,0
0.784214071,1581.00079,3.79E-11,5.26E-18,1.17E-36,0,5.26E-19,2.84E-18,0,0,0,0,0,0,1.00E-34,0,3.42E-20,0,0,0,5.57E-29,3.45E-20,0,5.61E-16,0
0.784710409,1580.00079,3.94E-11,5.46E-18,1.25E-36,0,5.25E-19,3.03E-18,0,0,0,0,0,0,1.00E-34,0,3.53E-20,0,0,0,5.84E-29,3.56E-20,0,5.79E-16,0
0.785207376,1579.000789,4.11E-11,5.66E-18,1.34E-36,0,5.25E-19,3.24E-18,0,0,0,0,0,0,1.00E-34,0,3.65E-20,0,0,0,6.11E-29,3.68E-20,0,5.98E-16,0
0.785704973,1578.000787,4.28E-11,5.87E-18,1.43E-36,0,5.24E-19,3.47E-18,0,0,0,0,0,0,1.00E-34,0,3.78E-20,0,0,0,6.41E-29,3.81E-20,0,6.18E-16,0
0.7862032,1577.000788,4.45E-11,6.09E-18,1.53E-36,0,5.23E-19,3.71E-18,0,0,0,0,0,0,1.00E-34,0,3.90E-20,0,0,0,6.71E-29,3.94E-20,0,6.39E-16,0
0.78670206,1576.000787,4.64E-11,6.31E-18,1.63E-36,0,5.22E-19,3.97E-18,0,0,0,0,0,0,1.00E-34,0,4.04E-20,0,0,0,7.03E-29,4.07E-20,0,6.60E-16,0
0.787201554,1575.000785,4.83E-11,6.54E-18,1.74E-36,0,5.21E-19,4.25E-18,0,0,0,0,0,0,1.00E-34,0,4.17E-20,0,0,0,7.37E-29,4.21E-20,0,6.82E-16,0
0.787701682,1574.000785,5.03E-11,6.79E-18,1.86E-36,0,5.20E-19,4.55E-18,0,0,0,0,0,0,1.00E-34,0,4.31E-20,0,0,0,7.73E-29,4.35E-20,0,7.04E-16,0
0.788202446,1573.000784,5.24E-11,7.04E-18,1.99E-36,0,5.19E-19,4.87E-18,0,0,0,0,0,0,1.00E-34,0,4.46E-20,0,0,0,8.10E-29,4.50E-20,0,7.27E-16,0
0.788703847,1572.000784,5.46E-11,7.30E-18,2.13E-36,0,5.19E-19,5.21E-18,0,0,0,0,0,0,1.00E-34,0,4.61E-20,0,0,0,8.49E-29,4.65E-20,0,7.52E-16,0
0.789205886,1571.000784,5.68E-11,7.57E-18,2.28E-36,0,5.18E-19,5.58E-18,0,0,0,0,0,0,1.00E-34,0,4.77E-20,0,0,0,8.90E-29,4.81E-20,0,7.77E-16,0
0.789708565,1570.000784,5.92E-11,7.86E-18,2.44E-36,0,5.17E-19,5.97E-18,0,0,0,0,0,0,1.00E-34,0,4.93E-20,0,0,0,9.33E-29,4.97E-20,0,8.03E-16,0
0.790211885,1569.000782,6.17E-11,8.15E-18,2.61E-36,0,5.16E-19,6.39E-18,0,0,0,0,0,0,1.00E-34,0,5.10E-20,0,0,0,9.78E-29,5.14E-20,0,8.29E-16,0
0.790715846,1568.000783,6.42E-11,8.46E-18,2.79E-36,0,5.15E-19,6.84E-18,0,0,0,0,0,0,1.00E-34,0,5.27E-20,0,0,0,1.03E-28,5.32E-20,0,8.57E-16,0
0.791220451,1567.000783,6.69E-11,8.77E-18,2.99E-36,0,5.14E-19,7.33E-18,0,0,0,0,0,0,1.00E-34,0,5.45E-20,0,0,0,1.07E-28,5.50E-20,0,8.86E-16,0
0.7917257,1566.000783,6.97E-11,9.10E-18,3.20E-36,0,5.13E-19,7.84E-18,0,0,0,0,0,0,1.00E-34,0,5.64E-20,0,0,0,1.13E-28,5.69E-20,0,9.15E-16,0
0.792231595,1565.000782,7.27E-11,9.44E-18,3.42E-36,0,5.13E-19,8.40E-18,0,0,0,0,0,0,1.00E-34,0,5.83E-20,0,0,0,1.18E-28,5.88E-20,0,9.46E-16,0
0.792738137,1564.000782,7.57E-11,9.80E-18,3.66E-36,0,5.12E-19,9.00E-18,0,0,0,0,0,0,1.00E-34,0,6.03E-20,0,0,0,1.24E-28,6.09E-20,0,9.78E-16,0
0.793245327,1563.000781,7.89E-11,1.02E-17,3.92E-36,0,5.11E-19,9.64E-18,0,0,0,0,0,0,1.00E-34,0,6.24E-20,0,0,0,1.30E-28,6.29E-20,0,1.01E-15,0
0.793753167,1562.00078,8.22E-11,1.06E-17,4.19E-36,0,5.10E-19,1.03E-17,0,0,0,0,0,0,1.00E-34,0,6.46E-20,0,0,0,1.36E-28,6.51E-20,0,1.04E-15,0
0.794261657,1561.00078,8.57E-11,1.09E-17,4.49E-36,0,5.09E-19,1.11E-17,0,0,0,0,0,0,1.00E-34,0,6.68E-20,0,0,0,1.43E-28,6.74E-20,0,1.08E-15,0
0.794770799,1560.000779,8.93E-11,1.14E-17,4.80E-36,0,5.08E-19,1.18E-17,0,0,0,0,0,0,1.00E-34,0,6.91E-20,0,0,0,1.50E-28,6.97E-20,0,1.12E-15,0
0.795280594,1559.000779,9.31E-11,1.18E-17,5.14E-36,0,5.08E-19,1.27E-17,0,0,0,0,0,0,1.00E-34,0,7.15E-20,0,0,0,1.57E-28,7.21E-20,0,1.15E-15,0
0.795791044,1558.000778,9.70E-11,1.22E-17,5.51E-36,0,5.07E-19,1.36E-17,0,0,0,0,0,0,1.00E-34,0,7.40E-20,0,0,0,1.65E-28,7.46E-20,0,1.19E-15,0
0.79630215,1557.000777,1.01E-10,1.27E-17,5.90E-36,0,5.06E-19,1.46E-17,0,0,0,0,0,0,1.00E-34,0,7.65E-20,0,0,0,1.73E-28,7.72E-20,0,1.23E-15,0
0.796813912,1556.000777,1.05E-10,1.32E-17,6.32E-36,0,5.05E-19,1.56E-17,0,0,0,0,0,0,1.00E-34,0,7.92E-20,0,0,0,1.82E-28,7.99E-20,0,1.28E-15,0
0.797326332,1555.000777,1.10E-10,1.37E-17,6.76E-36,0,5.04E-19,1.67E-17,0,0,0,0,0,0,1.00E-34,0,8.19E-20,0,0,0,1.91E-28,8.26E-20,0,1.32E-15,0
0.797839412,1554.000777,1.15E-10,1.42E-17,7.24E-36,0,5.03E-19,1.80E-17,0,0,0,0,0,0,1.00E-34,0,8.48E-20,0,0,0,2.00E-28,8.55E-20,0,1.36E-15,0
0.798353153,1553.000776,1.20E-10,1.48E-17,7.76E-36,0,5.03E-19,1.92E-17,0,0,0,0,0,0,1.00E-34,0,8.78E-20,0,0,0,2.10E-28,8.85E-20,0,1.41E-15,0
0.798867556,1552.000775,1.25E-10,1.53E-17,8.31E-36,0,5.02E-19,2.06E-17,0,0,0,0,0,0,1.00E-34,0,9.08E-20,0,0,0,2.20E-28,9.16E-20,0,1.46E-15,0
0.799382622,1551.000775,1.30E-10,1.59E-17,8.91E-36,0,5.01E-19,2.21E-17,0,0,0,0,0,0,1.00E-34,0,9.40E-20,0,0,0,2.31E-28,9.48E-20,0,1.51E-15,0
0.799898353,1550.000774,1.36E-10,1.65E-17,9.54E-36,0,5.00E-19,2.37E-17,0,0,0,0,0,0,1.00E-34,0,9.73E-20,0,0,0,2.43E-28,9.81E-20,0,1.56E-15,0
0.800414749,1549.000774,1.41E-10,1.71E-17,1.02E-35,0,4.99E-19,2.54E-17,0,0,0,0,0,0,1.00E-34,0,1.01E-19,0,0,0,2.55E-28,1.02E-19,0,1.61E-15,0
0.800931813,1548.000773,1.47E-10,1.78E-17,1.10E-35,0,4.98E-19,2.73E-17,0,0,0,0,0,0,1.00E-34,0,1.04E-19,0,0,0,2.67E-28,1.05E-19,0,1.67E-15,0
0.801449545,1547.000773,1.54E-10,1.85E-17,1.17E-35,0,4.98E-19,2.93E-17,0,0,0,0,0,0,1.00E-34,0,1.08E-19,0,0,0,2.81E-28,1.09E-19,0,1.73E-15,0
0.801967947,1546.000773,1.60E-10,1.92E-17,1.26E-35,0,4.97E-19,3.14E-17,0,0,0,0,0,0,1.00E-34,0,1.12E-19,0,0,0,2.95E-28,1.13E-19,0,1.79E-15,0
0.802487021,1545.000771,1.67E-10,1.99E-17,1.35E-35,0,4.96E-19,3.37E-17,0,0,0,0,0,0,1.00E-34,0,1.16E-19,0,0,0,3.09E-28,1.17E-19,0,1.85E-15,0
0.803006766,1544.000771,1.74E-10,2.07E-17,1.45E-35,0,4.95E-19,3.62E-17,0,0,0,0,0,0,1.00E-34,0,1.20E-19,0,0,0,3.25E-28,1.21E-19,0,1.91E-15,0
0.803527185,1543.000771,1.82E-10,2.15E-17,1.55E-35,0,4.94E-19,3.88E-17,0,0,0,0,0,0,1.00E-34,0,1.24E-19,0,0,0,3.41E-28,1.25E-19,0,1.98E-15,0
0.804048279,1542.000771,1.90E-10,2.23E-17,1.66E-35,0,4.93E-19,4.16E-17,0,0,0,0,0,0,1.00E-34,0,1.28E-19,0,0,0,3.58E-28,1.29E-19,0,2.04E-15,0
0.80457005,1541.000769,1.98E-10,2.32E-17,1.78E-35,0,4.93E-19,4.47E-17,0,0,0,0,0,0,1.00E-34,0,1.33E-19,0,0,0,3.76E-28,1.34E-19,0,2.12E-15,0
0.805092498,1540.000769,2.07E-10,2.41E-17,1.91E-35,0,4.92E-19,4.80E-17,0,0,0,0,0,0,1.00E-34,0,1.38E-19,0,0,0,3.95E-28,1.39E-19,0,2.19E-15,0
0.805615625,1539.000768,2.16E-10,2.51E-17,2.05E-35,0,4.91E-19,5.15E-17,0,0,0,0,0,0,1.00E-34,0,1.42E-19,0,0,0,4.15E-28,1.44E-19,0,2.26E-15,0
0.806139432,1538.000768,2.25E-10,2.60E-17,2.20E-35,0,4.90E-19,5.53E-17,0,0,0,0,0,0,1.00E-34,0,1.47E-19,0,0,0,4.36E-28,1.49E-19,0,2.34E-15,0
0.806663921,1537.000768,2.35E-10,2.70E-17,2.36E-35,0,4.89E-19,5.93E-17,0,0,0,0,0,0,1.00E-34,0,1.53E-19,0,0,0,4.58E-28,1.54E-19,0,2.42E-15,0
0.807189093,1536.000767,2.45E-10,2.81E-17,2.53E-35,0,4.89E-19,6.37E-17,0,0,0,0,0,0,1.00E-34,0,1.58E-19,0,0,0,4.81E-28,1.59E-19,0,2.51E-15,0
0.807714949,1535.000767,2.56E-10,2.92E-17,2.72E-35,0,4.88E-19,6.84E-17,0,0,0,0,0,0,1.00E-34,0,1.64E-19,0,0,0,5.05E-28,1.65E-19,0,2.60E-15,0
0.808241491,1534.000765,2.67E-10,3.03E-17,2.92E-35,0,4.87E-19,7.35E-17,0,0,0,0,0,0,1.00E-34,0,1.70E-19,0,0,0,5.31E-28,1.71E-19,0,2.69E-15,0
0.808768719,1533.000766,2.79E-10,3.15E-17,3.13E-35,0,4.86E-19,7.89E-17,0,0,0,0,0,0,1.00E-34,0,1.76E-19,0,0,0,5.58E-28,1.77E-19,0,2.78E-15,0
0.809296636,1532.000766,2.91E-10,3.28E-17,3.36E-35,0,4.85E-19,8.47E-17,0,0,0,0,0,0,1.00E-34,0,1.82E-19,0,0,0,5.86E-28,1.84E-19,0,2.88E-15,0
0.809825243,1531.000764,3.04E-10,3.41E-17,3.60E-35,0,4.85E-19,9.10E-17,0,0,0,0,0,0,1.00E-34,0,1.89E-19,0,0,0,6.16E-28,1.90E-19,0,2.98E-15,0
0.81035454,1530.000765,3.17E-10,3.54E-17,3.87E-35,0,4.84E-19,9.78E-17,0,0,0,0,0,0,1.00E-34,0,1.95E-19,0,0,0,6.47E-28,1.97E-19,0,3.08E-15,0
0.81088453,1529.000764,3.31E-10,3.68E-17,4.15E-35,0,4.83E-19,1.05E-16,0,0,0,0,0,0,1.00E-34,0,2.02E-19,0,0,0,6.80E-28,2.04E-19,0,3.19E-15,0
0.811415214,1528.000763,3.46E-10,3.82E-17,4.46E-35,0,4.82E-19,1.13E-16,0,0,0,0,0,0,1.00E-34,0,2.10E-19,0,0,0,7.15E-28,2.11E-19,0,3.31E-15,0
0.811946593,1527.000762,3.61E-10,3.97E-17,4.79E-35,0,4.81E-19,1.21E-16,0,0,0,0,0,0,1.00E-34,0,2.17E-19,0,0,0,7.51E-28,2.19E-19,0,3.42E-15,0
0.812478668,1526.000761,3.77E-10,4.13E-17,5.14E-35,0,4.81E-19,1.30E-16,0,0,0,0,0,0,1.00E-34,0,2.25E-19,0,0,0,7.90E-28,2.27E-19,0,3.54E-15,0
0.813011441,1525.000761,3.93E-10,4.30E-17,5.52E-35,0,4.80E-19,1.40E-16,0,0,0,0,0,0,1.00E-34,0,2.33E-19,0,0,0,8.30E-28,2.35E-19,0,3.67E-15,0
0.813544913,1524.00076,4.11E-10,4.47E-17,5.93E-35,0,4.79E-19,1.51E-16,0,0,0,0,0,0,1.00E-34,0,2.42E-19,0,0,0,8.73E-28,2.44E-19,0,3.80E-15,0
0.814079085,1523.000761,4.29E-10,4.64E-17,6.37E-35,0,4.78E-19,1.62E-16,0,0,0,0,0,0,1.00E-34,0,2.50E-19,0,0,0,9.18E-28,2.52E-19,0,3.93E-15,0
0.81461396,1522.00076,4.48E-10,4.83E-17,6.84E-35,0,4.77E-19,1.74E-16,0,0,0,0,0,0,1.00E-34,0,2.60E-19,0,0,0,9.65E-28,2.62E-19,0,4.07E-15,0
0.815149538,1521.000759,4.68E-10,5.02E-17,7.35E-35,0,4.77E-19,1.87E-16,0,0,0,0,0,0,1.00E-34,0,2.69E-19,0,0,0,1.01E-27,2.71E-19,0,4.22E-15,0
0.81568582,1520.000759,4.89E-10,5.22E-17,7.90E-35,0,4.76E-19,2.01E-16,0,0,0,0,0,0,1.00E-34,0,2.79E-19,0,0,0,1.07E-27,2.81E-19,0,4.37E-15,0
0.816222809,1519.000758,5.11E-10,5.43E-17,8.49E-35,0,4.75E-19,2.17E-16,0,0,0,0,0,0,1.00E-34,0,2.89E-19,0,0,0,1.12E-27,2.91E-19,0,4.52E-15,0
0.816760505,1518.000758,5.34E-10,5.65E-17,9.12E-35,0,4.74E-19,2.33E-16,0,0,0,0,0,0,1.00E-34,0,2.99E-19,0,0,0,1.18E-27,3.02E-19,0,4.68E-15,0
0.81729891,1517.000758,5.57E-10,5.87E-17,9.80E-35,0,4.73E-19,2.51E-16,0,0,0,0,0,0,1.00E-34,0,3.10E-19,0,0,0,1.24E-27,3.13E-19,0,4.85E-15,0
0.817838026,1516.000756,5.82E-10,6.11E-17,1.05E-34,0,4.73E-19,2.70E-16,0,0,0,0,0,0,1.00E-34,0,3.22E-19,0,0,0,1.31E-27,3.24E-19,0,5.02E-15,0
0.818377853,1515.000756,6.08E-10,6.35E-17,1.13E-34,0,4.72E-19,2.90E-16,0,0,0,0,0,0,1.00E-34,0,3.34E-19,0,0,0,1.37E-27,3.36E-19,0,5.21E-15,0
0.818918393,1514.000756,6.36E-10,6.61E-17,1.22E-34,0,4.71E-19,3.12E-16,0,0,0,0,0,0,1.00E-34,0,3.46E-19,0,0,0,1.45E-27,3.49E-19,0,5.39E-15,0
0.819459648,1513.000755,6.64E-10,6.87E-17,1.31E-34,0,4.70E-19,3.36E-16,0,0,0,0,0,0,1.00E-34,0,3.58E-19,0,0,0,1.52E-27,3.61E-19,0,5.59E-15,0
0.820001618,1512.000755,6.94E-10,7.15E-17,1.41E-34,0,4.69E-19,3.61E-16,0,0,0,0,0,0,1.00E-34,0,3.72E-19,0,0,0,1.60E-27,3.75E-19,0,5.79E-15,0
0.820544306,1511.000755,7.26E-10,7.44E-17,1.51E-34,0,4.69E-19,3.89E-16,0,0,0,0,0,0,1.00E-34,0,3.85E-19,0,0,0,1.68E-27,3.88E-19,0,5.99E-15,0
0.821087713,1510.000754,7.58E-10,7.74E-17,1.63E-34,0,4.68E-19,4.19E-16,0,0,0,0,0,0,1.00E-34,0,4.00E-19,0,0,0,1.77E-27,4.03E-19,0,6.21E-15,0
0.82163184,1509.000754,7.93E-10,8.05E-17,1.75E-34,0,4.67E-19,4.51E-16,0,0,0,0,0,0,1.00E-34,0,4.14E-19,0,0,0,1.86E-27,4.18E-19,0,6.44E-15,0
0.822176689,1508.000753,8.29E-10,8.38E-17,1.88E-34,0,4.66E-19,4.85E-16,0,0,0,0,0,0,1.00E-34,0,4.30E-19,0,0,0,1.96E-27,4.33E-19,0,6.67E-15,0
0.822722261,1507.000752,8.66E-10,8.72E-17,2.03E-34,0,4.65E-19,5.22E-16,0,0,0,0,0,0,1.00E-34,0,4.46E-19,0,0,0,2.06E-27,4.49E-19,0,6.91E-15,0
0.823268557,1506.000752,9.05E-10,9.07E-17,2.18E-34,0,4.65E-19,5.62E-16,0,0,0,0,0,0,1.00E-34,0,4.62E-19,0,0,0,2.17E-27,4.66E-19,0,7.16E-15,0
0.823815579,1505.000752,9.47E-10,9.44E-17,2.35E-34,0,4.64E-19,6.06E-16,0,0,0,0,0,0,1.00E-34,0,4.79E-19,0,0,0,2.29E-27,4.83E-19,0,7.42E-15,0
0.824363329,1504.000751,9.90E-10,9.83E-17,2.52E-34,0,4.63E-19,6.52E-16,0,0,0,0,0,0,1.00E-34,0,4.97E-19,0,0,0,2.41E-27,5.01E-19,0,7.69E-15,0
0.824911808,1503.00075,1.03E-09,1.02E-16,2.72E-34,0,4.62E-19,7.03E-16,0,0,0,0,0,0,1.00E-34,0,5.16E-19,0,0,0,2.54E-27,5.20E-19,0,7.97E-15,0
0.825461017,1502.000749,1.08E-09,1.06E-16,2.92E-34,0,4.62E-19,7.57E-16,0,0,0,0,0,0,1.00E-34,0,5.35E-19,0,0,0,2.67E-27,5.39E-19,0,8.26E-15,0
0.826010957,1501.00075,1.13E-09,1.11E-16,3.15E-34,0,4.61E-19,8.15E-16,0,0,0,0,0,0,1.00E-34,0,5.55E-19,0,0,0,2.81E-27,5.59E-19,0,8.56E-15,0
0.826561631,1500.000749,1.18E-09,1.15E-16,3.39E-34,0,4.60E-19,8.78E-16,0,0,0,0,0,0,1.00E-34,0,5.76E-19,0,0,0,2.96E-27,5.80E-19,0,8.88E-15,0
0.82711304,1499.000748,1.24E-09,1.20E-16,3.65E-34,0,4.59E-19,9.47E-16,0,0,0,0,0,0,1.00E-34,0,5.97E-19,0,0,0,3.12E-27,6.02E-19,0,9.20E-15,0
0.827665185,1498.000748,1.29E-09,1.25E-16,3.93E-34,0,4.58E-19,1.02E-15,0,0,0,0,0,0,1.00E-34,0,6.20E-19,0,0,0,3.28E-27,6.24E-19,0,9.54E-15,0
0.828218067,1497.000748,1.35E-09,1.30E-16,4.23E-34,0,4.58E-19,1.10E-15,0,0,0,0,0,0,1.00E-34,0,6.43E-19,0,0,0,3.46E-27,6.48E-19,0,9.89E-15,0
0.828771689,1496.000747,1.42E-09,1.36E-16,4.55E-34,0,4.57E-19,1.19E-15,0,0,0,0,0,0,1.00E-34,0,6.67E-19,0,0,0,3.64E-27,6.72E-19,0,1.03E-14,0
0.829326051,1495.000747,1.48E-09,1.41E-16,4.90E-34,0,4.56E-19,1.28E-15,0,0,0,0,0,0,1.00E-34,0,6.92E-19,0,0,0,3.84E-27,6.98E-19,0,1.06E-14,0
0.829881156,1494.000746,1.55E-09,1.47E-16,5.28E-34,0,4.55E-19,1.38E-15,0,0,0,0,0,0,1.00E-34,0,7.18E-19,0,0,0,4.04E-27,7.24E-19,0,1.10E-14,0
0.830437004,1493.000745,1.62E-09,1.53E-16,5.69E-34,0,4.55E-19,1.48E-15,0,0,0,0,0,0,1.00E-34,0,7.45E-19,0,0,0,4.26E-27,7.51E-19,0,1.14E-14,0
0.830993597,1492.000745,1.70E-09,1.59E-16,6.13E-34,0,4.54E-19,1.60E-15,0,0,0,0,0,0,1.00E-34,0,7.73E-19,0,0,0,4.49E-27,7.80E-19,0,1.18E-14,0
0.831550937,1491.000744,1.78E-09,1.66E-16,6.61E-34,0,4.53E-19,1.73E-15,0,0,0,0,0,0,1.00E-34,0,8.03E-19,0,0,0,4.73E-27,8.09E-19,0,1.23E-14,0
0.832109025,1490.000743,1.86E-09,1.73E-16,7.12E-34,0,4.52E-19,1.86E-15,0,0,0,0,0,0,1.00E-34,0,8.33E-19,0,0,0,4.98E-27,8.40E-19,0,1.27E-14,0
0.832667862,1489.000744,1.94E-09,1.80E-16,7.67E-34,0,4.52E-19,2.01E-15,0,0,0,0,0,0,1.00E-34,0,8.65E-19,0,0,0,5.25E-27,8.72E-19,0,1.32E-14,0
