eVs,wavelength_nm,Si,GaAs,CdTe,CIS,CIGS,GaNP,perovskite triple cation,perovskite MaPI
2.019287373,614,3.909921209,3.889572424,3.01,2.981928737,2.971928737,3.075630524,2.491610032,2.491610032
2.022581479,613,3.911930868,3.891548887,3.01,2.982258148,2.972258148,3.071478271,2.49310784,2.49310784
2.025886351,612,3.913947095,3.893531811,3.01,2.982588635,2.972588635,3.07298011,2.494610543,2.494610543
2.029202041,611,3.915969922,3.895521225,3.01,2.982920204,2.972920204,3.074486865,2.496139416,2.496139416
2.032528601,610,3.917999381,3.897517161,3.01,2.98325286,2.97325286,3.075998559,2.497677357,2.497677357
2.035866087,609,3.920166827,3.899519652,3.01,2.983586609,2.973586609,3.077515219,2.49922035,2.49922035
2.039214551,608,3.922341444,3.901528731,3.01,2.983921455,2.973921455,3.079036867,2.500768418,2.500768418
2.042574047,607,3.924523226,3.903544428,3.01,2.984257405,2.974257405,3.080563529,2.502321586,2.502321586
2.045944632,606,3.926712208,3.905566779,3.01,2.984594463,2.974594463,3.082095229,2.503879881,2.503879881
2.049326358,605,3.928908426,3.907595815,3.01,2.984932636,2.974932636,3.084748711,2.505443327,2.505443327
2.052719283,604,3.931111917,3.90963157,3.01,2.985271928,2.975271928,3.088189985,2.50701195,2.50701195
2.056123461,603,3.933322716,3.911674077,3.01,2.985612346,2.975612346,3.091642674,2.508585776,2.508585776
2.059538948,602,3.93554086,3.913723369,3.01,2.985953895,2.975953895,3.095106833,2.51016483,2.51016483
2.062965802,601,3.937766386,3.915927771,3.01,2.98629658,2.97629658,3.09858252,2.511724239,2.511724239
2.066404078,600,3.93999933,3.918162651,3.01,2.986640408,2.976640408,3.102069793,2.513254814,2.513254814
2.069853834,599,3.942264764,3.920404992,3.01,2.986985383,2.976985383,3.105568709,2.514790498,2.514790498
2.073315128,598,3.944537782,3.922654833,3.01,2.987331513,2.977331513,3.109079328,2.516331319,2.516331319
2.076788018,597,3.946818414,3.924912212,3.013321174,2.987678802,2.977678802,3.112601707,2.517877302,2.517877302
2.080272562,596,3.9491067,3.927177165,3.016654487,2.988027256,2.978027256,3.116135907,2.519428473,2.519428473
2.083768818,595,3.951402678,3.929449732,3.019999005,2.988376882,2.978376882,3.119681986,2.520984857,2.520984857
2.087276846,594,3.953706386,3.93172995,3.02,2.988727685,2.978727685,3.123240004,2.522546482,2.522546482
2.090796706,593,3.956017864,3.934017859,3.02,2.989079671,2.979079671,3.126810023,2.524113374,2.524113374
2.094328457,592,3.958337151,3.936313497,3.02,2.989432846,2.979432846,3.130392103,2.525685559,2.525685559
2.09787216,591,3.960664287,3.938616904,3.02,2.989787216,2.979787216,3.133986305,2.527260663,2.527260663
2.101427876,590,3.962999311,3.940999513,3.02,2.990142788,2.980142788,3.129213688,2.528836735,2.528836735
2.104995665,589,3.965461074,3.943496966,3.02,2.990499567,2.980499567,3.124239408,2.530418159,2.530418159
2.10857559,588,3.967931246,3.946002913,3.02,2.990857559,2.980857559,3.119248209,2.532004961,2.532004961
2.112167712,587,3.970409834,3.948517398,3.02,2.991216771,2.981216771,3.114240004,2.53359717,2.53359717
2.115772094,586,3.972896882,3.951040466,3.02,2.991577209,2.981577209,3.109214706,2.535194814,2.535194814
2.119388798,585,3.975392432,3.953572159,3.02,2.99193888,2.98193888,3.104172228,2.536797919,2.536797919
2.123017888,584,3.977896529,3.956112522,3.02,2.992301789,2.982301789,3.099112481,2.538406514,2.538406514
2.126659428,583,3.980409216,3.9586616,3.02,2.992665943,2.982665943,3.099399675,2.540020627,2.540020627
2.130313482,582,3.982930538,3.961219437,3.02,2.993031348,2.983031348,3.100351377,2.541640288,2.541640288
2.133980115,581,3.985460538,3.963786081,3.02,2.993398011,2.983398011,3.101306355,2.543230884,2.543230884
2.137659391,580,3.987999264,3.966361574,3.02,2.993765939,2.983765939,3.102264627,2.544805584,2.544805584
2.141351376,579,3.990657261,3.969013532,3.02,2.994135138,2.984135138,3.103226208,2.546385724,2.546385724
2.145056136,578,3.993324488,3.971792102,3.02,2.994505614,2.984505614,3.104191117,2.547971331,2.547971331
2.148773738,577,3.996000961,3.974580304,3.02,2.994877374,2.984877374,3.10515937,2.549562434,2.549562434
2.152504248,576,3.998686726,3.977378186,3.02,2.995250425,2.985250425,3.106912361,2.551159062,2.551159062
2.156247734,575,4.001381834,3.9801858,3.02,2.995624773,2.985624773,3.110932631,2.552761244,2.552761244
2.160004263,574,4.004086332,3.983003197,3.02,2.996000426,2.986000426,3.11496691,2.554369008,2.554369008
2.163773904,573,4.006800269,3.985830428,3.02,2.99637739,2.98637739,3.119015269,2.555982383,2.555982383
2.167556725,572,4.009523696,3.988667544,3.02,2.996755673,2.986755673,3.123077784,2.557555574,2.557555574
2.171352797,571,4.012256663,3.991514598,3.02,2.99713528,2.98713528,3.127154528,2.558948535,2.558948535
2.175162187,570,4.014999218,3.99437164,3.02332069,2.997516219,2.987516219,3.131245577,2.560346384,2.560346384
2.178984968,569,4.017951708,3.997238726,3.026654002,2.997898497,2.987898497,3.135351005,2.561749146,2.561749146
2.182821209,568,4.020914651,4.000115907,3.02999905,2.998282121,2.988282121,3.139470889,2.563156847,2.563156847
2.186670982,567,4.023888046,4.003003237,3.03,2.998667098,2.988667098,3.143605305,2.564569514,2.564569514
2.190534358,566,4.026871947,4.005900769,3.03,2.999053436,2.989053436,3.147754331,2.565987173,2.565987173
2.19441141,565,4.02986641,4.008808558,3.03,2.999441141,2.989441141,3.151918043,2.56740985,2.56740985
2.198302211,564,4.032871493,4.011726658,3.03,2.999830221,2.989830221,3.15609652,2.568837572,2.568837572
2.202206833,563,4.03588725,4.014765466,3.03,3.000441367,2.990441367,3.160289841,2.570243796,2.570243796
2.20612535,562,4.03891374,4.01790028,3.03,3.00122507,2.99122507,3.162460152,2.571345203,2.571345203
2.210057837,561,4.041951019,4.02104627,3.03,3.002011567,2.992011567,3.158562144,2.572450536,2.572450536
2.214004369,560,4.044999146,4.024203495,3.03,3.002800874,2.992800874,3.154650215,2.573559817,2.573559817
2.217965021,559,4.048147599,4.027372017,3.03,3.003593004,2.993593004,3.150724289,2.574673067,2.574673067
2.221939869,558,4.051307362,4.030551895,3.03,3.004387974,2.994387974,3.146784293,2.575790307,2.575790307
2.225928989,557,4.05447847,4.033743191,3.03,3.005185798,2.995185798,3.142830148,2.576911559,2.576911559
2.229932458,556,4.057660985,4.036945966,3.033320419,3.005986492,2.995986492,3.138861781,2.578036843,2.578036843
2.233950355,555,4.060854969,4.040160284,3.036653729,3.006790071,2.996790071,3.134879113,2.579166184,2.579166184
2.237982756,554,4.064060484,4.043386205,3.039999073,3.007596551,2.997596551,3.135539698,2.580206006,2.580206006
2.242029741,553,4.067277591,4.046826767,3.04,3.008405948,2.998405948,3.136748644,2.580964964,2.580964964
2.246091389,552,4.070506355,4.05048225,3.04,3.009218278,2.999218278,3.13796197,2.581726673,2.581726673
2.25016778,551,4.073746838,4.054151002,3.04,3.010033556,3.000033556,3.1391797,2.582491147,2.582491147
2.254258994,550,4.076999105,4.057833095,3.04,3.010851799,3.000851799,3.140401858,2.5832584,2.5832584
2.258365113,549,4.080441678,4.061528602,3.04,3.011673023,3.001673023,3.141628468,2.584028449,2.584028449
2.262486217,548,4.083896863,4.065361906,3.04,3.012497243,3.002497243,3.142859555,2.584801308,2.584801308
2.266622389,547,4.087364682,4.06929127,3.04,3.013324478,3.003324478,3.150628798,2.585576992,2.585576992
2.270773712,546,4.090845203,4.073235026,3.04,3.014154742,3.004154742,3.160859742,2.586355518,2.586355518
2.274940269,545,4.094338497,4.077193256,3.043320195,3.014988054,3.004988054,3.17112823,2.586779295,2.586779295
2.279122145,544,4.097844634,4.081166038,3.046653505,3.015824429,3.005824429,3.181434471,2.587044396,2.587044396
2.283319423,543,4.101363685,4.084987481,3.049999091,3.016663885,3.006663885,3.124890504,2.587310473,2.587310473
2.28753219,542,4.104895721,4.088778971,3.05,3.017506438,3.007506438,3.131508468,2.587577532,2.587577532
2.29176053,541,4.108440815,4.092584477,3.05,3.018352106,3.008352106,3.138150897,2.587845579,2.587845579
2.296004531,540,4.111999039,4.096404078,3.05,3.019200906,3.009200906,3.144817928,2.588114618,2.588114618
2.30026428,539,4.115833845,4.10026428,3.05,3.020079284,3.010052856,3.151509698,2.588384655,2.588384655
2.304539864,538,4.119682979,4.104539864,3.05,3.021361959,3.010907973,3.158226344,2.588655696,2.588655696
2.308831372,537,4.123546448,4.108831372,3.05,3.022649412,3.011766274,3.164968005,2.588709607,2.588709607
2.313138893,536,4.127424333,4.113138893,3.054989333,3.023941668,3.012627779,3.171734822,2.588431159,2.588431159
2.317462517,535,4.131316715,4.117462517,3.059998659,3.025238755,3.013492503,3.178526935,2.58815167,2.58815167
2.321802335,534,4.135223675,4.121892452,3.06,3.0265407,3.014360467,3.185344487,2.587871135,2.587871135
2.326158437,533,4.139145296,4.126466359,3.06,3.027847531,3.015231687,3.187321552,2.587589546,2.587589546
2.330530915,532,4.143081659,4.131057461,3.06,3.029159275,3.016106183,3.185119699,2.5873069,2.5873069
2.334919862,531,4.147032849,4.135665855,3.06,3.030475959,3.016983972,3.182909552,2.587023188,2.587023188
2.339325371,530,4.150998948,4.14029164,3.064989243,3.031797611,3.017865074,3.180691066,2.586738406,2.586738406
2.343747536,529,4.155127452,4.144934913,3.069998674,3.033124261,3.018749507,3.178464192,2.586288303,2.586288303
2.348186452,528,4.159271633,4.149595775,3.07,3.034455936,3.01963729,3.176228882,2.585534577,2.585534577
2.352642214,527,4.163431541,4.154274325,3.07,3.035792664,3.020528443,3.175992493,2.58477799,2.58477799
2.357114918,526,4.167607266,4.158970664,3.07,3.037134475,3.021422984,3.179505034,2.584018526,2.584018526
2.361604661,525,4.171798899,4.163684894,3.07,3.038481398,3.022320932,3.183030956,2.583256169,2.583256169
2.36611154,524,4.176006531,4.168417117,3.07498915,3.039833462,3.023222308,3.186570336,2.582490903,2.582490903
2.370635654,523,4.180230252,4.173167437,3.079998689,3.041190696,3.024127131,3.19012325,2.58172271,2.58172271
2.375177101,522,4.184470157,4.177935956,3.08,3.04255313,3.02503542,3.193689778,2.580951573,2.580951573
2.379735982,521,4.188726338,4.182722781,3.08,3.043920795,3.025947196,3.197829457,2.579947903,2.579947903
2.384312398,520,4.192998889,4.187743638,3.08,3.045293719,3.02686248,3.202991936,2.578750652,2.578750652
2.388906449,519,4.197715538,4.192797094,3.08,3.046671935,3.02778129,3.20817431,2.577548787,2.577548787
2.393518237,518,4.20245051,4.197870061,3.084989054,3.048055471,3.028703647,3.213376693,2.576342283,2.576342283
2.398147866,517,4.2072038,4.202962653,3.089998704,3.04944436,3.029629573,3.218599201,2.57513111,2.57513111
2.40279544,516,4.211975512,4.208354528,3.09,3.050838632,3.030559088,3.223841951,2.573915243,2.573915243
2.407461062,515,4.216765756,4.213953274,3.09,3.052238319,3.031492212,3.229105061,2.572694655,2.572694655
2.412144838,514,4.221574639,4.219573806,3.09,3.053643451,3.032428968,3.230139508,2.571469317,2.571469317
2.416846875,513,4.22640227,4.22521625,3.09,3.055054062,3.033369375,3.227018941,2.569529993,2.569529993
2.421567279,512,4.231248759,4.230959099,3.094988956,3.056470184,3.034313456,3.223886185,2.567562284,2.567562284
2.426306158,511,4.236114216,4.236882698,3.099998719,3.057891847,3.035261232,3.220741168,2.565586874,2.565586874
2.431063621,510,4.240998754,4.242829526,3.1,3.059319086,3.036212724,3.217583817,2.563603718,2.563603718
2.435839778,509,4.246204961,4.248799723,3.1,3.060751933,3.037167956,3.21441406,2.561612768,2.561612768
2.440634738,508,4.251431742,4.254793423,3.104988889,3.062190421,3.038126948,3.211825097,2.559613981,2.559613981
2.445448613,507,4.256679142,4.260810766,3.109998729,3.063634584,3.039089723,3.214116485,2.557607309,2.557607309
2.450281515,506,4.261947283,4.266851894,3.11,3.065084455,3.040056303,3.216416931,2.554996083,2.554996083
2.455133558,505,4.267236287,4.272916948,3.114988838,3.066540067,3.041026712,3.218726487,2.552339313,2.552339313
2.460004855,504,4.27254628,4.279006312,3.119998737,3.068001456,3.042000971,3.221045209,2.549672,2.549672
2.46489552,503,4.277877386,4.285364176,3.12,3.069468656,3.042979104,3.22337315,2.546994081,2.546994081
2.469805671,502,4.283229731,4.291747372,3.12,3.070941701,3.043961134,3.227424729,2.544305493,2.544305493
2.474735423,501,4.288603443,4.29815605,3.124988769,3.072420627,3.044947085,3.235170498,2.541570291,2.541570291
2.479684894,500,4.29399865,4.304590362,3.129998747,3.073905468,3.045936979,3.24294725,2.538373867,2.538373867
2.484654202,499,4.299497625,4.311515883,3.13,3.075396261,3.04693084,3.250755172,2.535164632,2.535164632
2.489643467,498,4.305018705,4.318500854,3.13,3.07689304,3.047928693,3.25859445,2.531942509,2.531942509
2.49465281,497,4.310562002,4.325513934,3.134988699,3.078395843,3.048930562,3.266465275,2.52870742,2.52870742
2.499682352,496,4.316127651,4.332555293,3.139998757,3.079904706,3.04993647,3.274367838,2.525362083,2.525362083
2.504732216,495,4.321715788,4.339861713,3.149997523,3.081419665,3.050946443,3.277676037,2.521759832,2.521759832
2.509802524,494,4.327326548,4.34721366,3.154988645,3.082940757,3.051960505,3.275811864,2.518142998,2.518142998
2.514893401,493,4.332960071,4.354595431,3.159998764,3.08446802,3.05297868,3.273940128,2.514511491,2.514511491
2.520004973,492,4.338616494,4.36200746,3.164988609,3.086001492,3.054000995,3.272060784,2.510865222,2.510865222
2.525137366,491,4.344295957,4.369706049,3.169998769,3.08754121,3.055027473,3.270173785,2.507094823,2.507094823
2.530290708,490,4.349998602,4.377436062,3.174988573,3.089087212,3.056058142,3.268279084,2.503296777,2.503296777
2.535465126,489,4.356771349,4.385197689,3.179998774,3.090639538,3.057093025,3.267109858,2.499483199,2.499483199
2.540660752,488,4.36357211,4.393024166,3.170002442,3.092198225,3.05813215,3.267828174,2.49565399,2.49565399
2.545877714,487,4.3704008,4.401110457,3.165011483,3.093763314,3.059175543,3.26854944,2.491809057,2.491809057
2.551116146,486,4.377257592,4.409230026,3.160001218,3.095334844,3.060223229,3.269273675,2.487948299,2.487948299
2.556376179,485,4.384142659,4.417383077,3.16498848,3.096912854,3.061275236,3.270000896,2.484071622,2.484071622
2.561657948,484,4.391056177,4.425735614,3.169998787,3.098497384,3.06233159,3.271734213,2.480178925,2.480178925
2.566961588,483,4.397998322,4.43448662,3.174988442,3.100088476,3.063392318,3.278765554,2.476270109,2.476270109
2.572287234,482,4.404969273,4.443273936,3.179998792,3.10168617,3.064457447,3.28582607,2.472345075,2.472345075
2.577635025,481,4.411969209,4.452097791,3.18,3.103290507,3.065527005,3.292915944,2.46840372,2.46840372
2.583005098,480,4.418998312,4.461409176,3.184988385,3.104901529,3.06660102,3.300035359,2.464445942,2.464445942
2.588397592,479,4.42665161,4.471115666,3.189998799,3.106519278,3.067679518,3.307053584,2.460496424,2.460496424
2.59381265,478,4.434337074,4.48086277,3.19,3.108143795,3.06876253,3.313331785,2.456633667,2.456633667
2.599250413,477,4.442054762,4.490650743,3.19,3.109775124,3.069850083,3.31963631,2.452754714,2.452754714
2.604711023,476,4.449804877,4.499773188,3.199997618,3.111413307,3.071413307,3.325967324,2.448859463,2.448859463
2.610194625,475,4.457587624,4.508821131,3.2,3.113058387,3.073058387,3.332324996,2.444963848,2.444963848
2.615701365,474,4.46540321,4.517907252,3.2,3.114710409,3.074710409,3.338709493,2.441191653,2.441191653
2.621231389,473,4.473251842,4.527585917,3.204988248,3.116369417,3.076369417,3.342325198,2.437403508,2.437403508
2.626784845,472,4.481133732,4.539248175,3.209998817,3.118035453,3.078035453,3.340806035,2.433599311,2.433599311
2.632361883,471,4.48904909,4.550959954,3.219997643,3.119708565,3.079708565,3.339280421,2.429778961,2.429778961
2.637962653,470,4.496998131,4.562721571,3.22,3.121388796,3.081388796,3.337748315,2.426240415,2.426240415
2.643587307,469,4.505825221,4.573815883,3.22,3.123076192,3.083076192,3.336209676,2.42276303,2.42276303
2.649235997,468,4.514690232,4.584548394,3.229997658,3.124770799,3.084770799,3.334664461,2.419270785,2.419270785
2.65490888,467,4.523593209,4.595326872,3.23,3.126472664,3.086472664,3.338358224,2.415763582,2.415763582
2.660606109,466,4.532534396,4.60633344,3.23,3.128181833,3.088181833,3.342451602,2.41224538,2.41224538
2.666327843,465,4.54151404,4.618921255,3.239997673,3.129898353,3.089898353,3.346562585,2.409172685,2.409172685
2.672074239,464,4.550532389,4.631563326,3.24,3.131622272,3.091622272,3.350691288,2.406086746,2.406086746
2.677845457,463,4.559589694,4.644260005,3.24,3.133353637,3.093353637,3.354932484,2.402987477,2.402987477
2.68364166,462,4.568686209,4.657193735,3.244988024,3.135092498,3.095092498,3.364691763,2.399874791,2.399874791
2.689463008,461,4.577822187,4.670291768,3.249998844,3.136838902,3.096838902,3.374493382,2.396748601,2.396748601
2.695309667,460,4.586997888,4.683446751,3.25,3.1385929,3.0985929,3.384337617,2.39398774,2.39398774
2.701181801,459,4.597193737,4.696777232,3.254987961,3.14,3.1,3.394224746,2.391597425,2.391597425
2.707079578,458,4.607434334,4.710637008,3.259998852,3.14,3.1,3.404028683,2.389196671,2.389196671
2.713003166,457,4.617719748,4.72455744,3.269997713,3.14,3.1,3.406414578,2.386785411,2.386785411
2.718952734,456,4.628050274,4.738538925,3.27,3.14,3.1,3.408810937,2.384363576,2.384363576
2.724928455,455,4.638426209,4.753813983,3.27,3.14,3.1,3.411217829,2.381931094,2.381931094
2.7309305,454,4.648847853,4.7694193,3.279997728,3.14,3.1,3.413635325,2.379890382,2.379890382
2.736959044,453,4.659315508,4.785093514,3.28,3.14,3.1,3.416063494,2.378128684,2.378128684
2.743014263,452,4.66982948,4.800837084,3.28,3.14,3.1,3.415629589,2.376359192,2.376359192
2.749096334,451,4.680390078,4.816650468,3.289997743,3.14,3.1,3.414626018,2.374581852,2.374581852
2.755205437,450,4.690997611,4.832534136,3.294987765,3.14,3.1,3.413617987,2.372796613,2.372796613
2.761341752,449,4.702854797,4.848823993,3.299998874,3.14,3.1,3.412605465,2.371003422,2.371003422
2.767505462,448,4.714765187,4.866390567,3.3,3.14,3.1,3.412825426,2.369761357,2.369761357
2.773696749,447,4.726728867,4.884035735,3.304987698,3.14,3.1,3.41552621,2.368639036,2.368639036
2.7799158,446,4.738746197,4.90176003,3.309998882,3.14,3.1,3.418239105,2.367511682,2.367511682
2.786162802,445,4.750817536,4.919563986,3.319997773,3.14,3.1,3.420964194,2.366379261,2.366379261
2.792437943,444,4.762943252,4.937448138,3.329997778,3.14,3.1,3.423701557,2.365241739,2.365241739
2.798741415,443,4.77512371,4.955413033,3.33,3.14,3.1,3.432518455,2.364211638,2.364211638
2.805073409,442,4.787359284,4.973205545,3.33,3.13441925,3.097463295,3.442715454,2.363644967,2.363644967
2.81143412,441,4.799650349,4.991015536,3.339997793,3.127422468,3.09428294,3.452958698,2.363075726,2.363075726
2.817823743,440,4.811997281,5.00890648,3.344987538,3.120393883,3.091088129,3.463248502,2.362503898,2.362503898
2.824242476,439,4.825416186,5.02560619,3.349998899,3.113333277,3.087878762,3.472918421,2.361929465,2.361929465
2.830690518,438,4.838896588,5.041726295,3.359997808,3.10624043,3.084654741,3.470170544,2.361352408,2.361352408
2.83716807,437,4.852438686,5.057920175,3.36,3.099115122,3.081415965,3.467410092,2.361062675,2.361062675
2.843675337,436,4.866042903,5.071799373,3.36,3.09195713,3.078162332,3.464636977,2.360890783,2.360890783
2.850212521,435,4.879709668,5.083893164,3.369997823,3.084766226,3.074893739,3.461851111,2.360718102,2.360718102
2.856779831,434,4.893439414,5.096042687,3.379997828,3.077542186,3.071610084,3.459597109,2.360544625,2.360544625
2.863377475,433,4.907232577,5.102844369,3.384987372,3.070284777,3.068311262,3.45979257,2.360370346,2.360370346
2.870005664,432,4.921089597,5.104501416,3.389998916,3.06299377,3.064997168,3.459988936,2.360217942,2.360217942
2.87666461,431,4.935010918,5.106166153,3.399997843,3.055668929,3.061667695,3.460186213,2.360105675,2.360105675
2.883354527,430,4.94899699,5.097775051,3.409997848,3.04831002,3.058322736,3.460787712,2.359992886,2.359992886
2.890075634,429,4.965639783,5.079292007,3.414987274,3.040916803,3.054962183,3.463774491,2.359879571,2.359879571
2.896828147,428,4.982360904,5.060722596,3.419998926,3.033489039,3.051585927,3.466775227,2.359765727,2.359765727
2.903612288,427,4.999160344,5.027617056,3.429997863,3.023859111,3.045304026,3.469790018,2.359656615,2.359656615
2.910428279,426,5.016038655,4.981609117,3.439997868,3.012271926,3.036443237,3.472702288,2.359580779,2.359580779
2.917276345,425,5.032996393,4.935384671,3.444987174,3.000630213,3.027540751,3.475105634,2.359504585,2.359504585
2.924156714,424,5.05003412,4.883330617,3.449998936,2.988933586,3.018596272,3.477520318,2.359428033,2.359428033
2.931069614,423,5.067152404,4.827336127,3.459997883,2.977181656,3.009609502,3.479946418,2.359351118,2.359351118
2.938015277,422,5.084351818,4.771076256,3.469997888,2.965374029,3.00058014,3.482384016,2.35926046,2.35926046
2.944993935,421,5.101632938,4.722789119,3.474987072,2.95351031,2.991507884,3.48849999,2.358822684,2.358822684
2.952005826,420,5.11899635,4.677562422,3.479998946,2.941590096,2.982392427,3.497164201,2.358382823,2.358382823
2.959051186,419,5.139642448,4.63211985,3.489997903,2.929612984,2.973233459,3.505869768,2.357940862,2.357940862
2.966130256,418,5.160388004,4.602705027,3.499997908,2.917578566,2.964030668,3.514616989,2.357496787,2.357496787
2.973243278,417,5.181233059,4.575675544,3.509997913,2.905486428,2.954783739,3.522376201,2.357021871,2.357021871
2.980390497,416,5.202178331,4.549199481,3.514986942,2.893336155,2.945492354,3.528878463,2.356095285,2.356095285
2.987572161,415,5.223224544,4.53447707,3.519998959,2.881127326,2.936156191,3.53541206,2.355164233,2.355164233
2.994788519,414,5.244372429,4.519683536,3.529997928,2.868859518,2.926774925,3.541977221,2.354228684,2.354228684
3.002039823,413,5.265622726,4.50634823,3.539997933,2.857552213,2.91734823,3.548113588,2.353288604,2.353288604
3.009326327,412,5.286976179,4.496875775,3.549997938,2.848808407,2.907875775,3.553510314,2.352198852,2.352198852
3.016648289,411,5.308433542,4.487357224,3.554986808,2.840022053,2.898357224,3.558933301,2.350521452,2.350521452
3.024005968,410,5.329995575,4.478793734,3.559998971,2.831192839,2.888792242,3.564382742,2.348835869,2.348835869
3.031399625,409,5.357671595,4.471030394,3.569997953,2.822320449,2.879180487,3.571297855,2.347142043,2.347142043
3.038829526,408,5.385484516,4.463228998,3.579997958,2.813404568,2.869521616,3.578823486,2.345439915,2.345439915
3.046295938,407,5.413434109,4.454759671,3.589997963,2.804444874,2.85981528,3.586386098,2.343347473,2.343347473
3.05379913,406,5.441521386,4.446131001,3.599997968,2.795441044,2.850061131,3.593985964,2.340781526,2.340781526
3.061339375,405,5.469747364,4.437258813,3.604986643,2.78639275,2.840258813,3.602611542,2.338202909,2.338202909
3.068916948,404,5.498113076,4.427407968,3.609998986,2.777299663,2.830407968,3.613344742,2.335611525,2.335611525
3.076532126,403,5.52661956,4.417508236,3.629995965,2.768161449,2.820508236,3.624131208,2.333007282,2.333007282
3.084185191,402,5.555267867,4.404629618,3.639997988,2.758977771,2.810559252,3.634971338,2.329669261,2.329669261
3.091876426,401,5.584059059,4.389247148,3.649997993,2.749748289,2.800560646,3.645514827,2.326149983,2.326149983
3.099606117,400,5.612994206,4.373787766,3.65,2.74047266,2.790512048,3.655905648,2.322613108,2.322613108
3.103485474,399.5,5.633785186,4.362543578,3.654991747,2.737560168,2.786863074,3.661120565,2.320838031,2.320838031
3.107374553,399,5.654630781,4.350876341,3.659998003,2.734837813,2.783362902,3.666348553,2.319058505,2.319058505
3.111273392,398.5,5.675528687,4.339179824,3.662489597,2.732108625,2.779853947,3.67158966,2.317274514,2.317274514
3.115182027,398,5.6964791,4.327453919,3.664986444,2.729372581,2.776336176,3.676843935,2.315075865,2.315075865
3.119100495,397.5,5.717482218,4.315698515,3.667489571,2.726629653,2.772809554,3.682382325,2.312859637,2.312859637
3.123028833,397,5.738538241,4.300278901,3.669999004,2.723879817,2.76927405,3.688036474,2.310637825,2.310637825
3.126967079,396.5,5.759647369,4.283738268,3.674991715,2.721123045,2.765729629,3.693704883,2.30841041,2.30841041
3.13091527,396,5.780809802,4.267155866,3.679998018,2.718359311,2.762176257,3.699387606,2.306177371,2.306177371
3.134873443,395.5,5.802025744,4.250531539,3.684991704,2.71558859,2.758613901,3.705084698,2.303938685,2.303938685
3.138841637,395,5.823295397,4.233865125,3.689998023,2.712810854,2.755042526,3.710796213,2.301694332,2.301694332
3.142819891,394.5,5.844618965,4.214477561,3.69,2.710026077,2.751462099,3.716522206,2.299196434,2.299196434
3.146808241,394,5.865996654,4.193937559,3.69,2.707234232,2.747872583,3.722406583,2.296585481,2.296585481
3.150806726,393.5,5.88742867,4.173345361,3.694991682,2.704435292,2.744273946,3.728596045,2.293967892,2.293967892
3.154815386,393,5.908915221,4.152700762,3.699998033,2.70162923,2.740666152,3.734801257,2.291343643,2.291343643
3.158834259,392.5,5.930456514,4.132003566,3.7,2.698816018,2.737049167,3.741022278,2.288712708,2.288712708
3.162863385,392,5.952052759,4.111253567,3.7,2.695995631,2.733422954,3.747259169,2.28607506,2.28607506
3.166902802,391.5,5.973704168,4.09045057,3.7,2.693168039,2.729787479,3.753511991,2.283184105,2.283184105
3.170952549,391,5.995410951,4.069594373,3.7,2.690333215,2.726142706,3.759780804,2.280199416,2.280199416
3.175012668,390.5,6.017173321,4.04868476,3.7,2.687491132,2.722488599,3.76610174,2.277207083,2.277207083
3.179083197,390,6.038991492,4.027721535,3.7,2.684641762,2.718825123,3.772900168,2.274207078,2.274207078
3.183164177,389.5,6.067135379,4.009552248,3.7,2.681785076,2.715152241,3.779716049,2.27119937,2.27119937
3.187255647,389,6.095354062,3.9921635,3.7,2.678921047,2.711469917,3.786549453,2.267994474,2.267994474
3.191357649,388.5,6.12364538,3.974729992,3.7,2.676049645,2.707778116,3.793400445,2.264244943,2.264244943
3.195470224,388,6.152009614,3.957251548,3.7,2.673170843,2.704076799,3.800269095,2.260485747,2.260485747
3.199593411,387.5,6.180447046,3.939728003,3.7,2.670284612,2.70036593,3.807155471,2.256716851,2.256716851
3.203727253,387,6.208957959,3.925513702,3.7,2.668509099,2.698136374,3.81405964,2.252938216,2.252938216
3.20787179,386.5,6.23754264,3.911629504,3.695008398,2.666851284,2.696064105,3.820555772,2.249149805,2.249149805
3.212027064,386,6.266201374,3.897709336,3.690001932,2.665189174,2.693986468,3.827044358,2.245000971,2.245000971
3.216193118,385.5,6.294934449,3.883753055,3.68500841,2.663522753,2.691903441,3.833549775,2.240841081,2.240841081
3.220369992,385,6.323742156,3.870019521,3.680001927,2.661852003,2.689815004,3.84007209,2.236670387,2.236670387
3.224557729,384.5,6.352624786,3.858922018,3.675008422,2.660176908,2.687721135,3.846611368,2.232488846,2.232488846
3.228756372,384,6.381582631,3.847795614,3.670001922,2.658497451,2.685621814,3.853167675,2.228717477,2.228717477
3.232965963,383.5,6.410615985,3.836640198,3.665008434,2.656813615,2.683517019,3.859741078,2.224945276,2.224945276
3.237186545,383,6.439725144,3.825455656,3.660001917,2.655125382,2.681406727,3.865530229,2.221163227,2.221163227
3.241418162,382.5,6.468910406,3.81502186,3.655008446,2.653432735,2.679290919,3.871290617,2.21737129,2.21737129
3.245660856,382,6.498172069,3.806112202,3.650001912,2.651735658,2.677169572,3.877066084,2.213371075,2.213371075
3.249914671,381.5,6.527510433,3.797179191,3.640016916,2.650034132,2.675042665,3.88285669,2.209178678,2.209178678
3.25417965,381,6.556925801,3.788222735,3.630003815,2.64832814,2.672910175,3.888662495,2.204975279,2.204975279
